gvkey,fiscal_year,ticker,company_name,cik,accession_number,mdna_total_sentence_count,mdna_total_word_count,n_kept_sentences,n_ai_candidate_sentences,n_generic_ai_disclosure_sentences,n_substantive_ai_implementation_sentences,n_substantive_ai_risk_governance_sentences,n_substantive_ai_disclosure_sentences,ai_candidate_sentence_intensity,generic_ai_disclosure_sentence_intensity,substantive_ai_disclosure_sentence_intensity,substantive_ai_implementation_sentence_intensity,substantive_ai_risk_governance_sentence_intensity,ai_candidate_per_10000_words,generic_ai_disclosure_per_10000_words,substantive_ai_disclosure_per_10000_words,substantive_ai_implementation_per_10000_words,substantive_ai_risk_governance_per_10000_words,tic,conm,fyear,datadate,sic,naics,gsubind,log_assets,ROA,leverage,debt_at,sales_growth,rd_to_assets,capex_to_assets,intangibles_to_assets,tobin_q,prcc_f,csho,cash_ratio,ppe_ratio,log_emp,at,ni,lt,sale,xrd,capx,intan,future_ROA,future_sales_growth,future_earnings_growth,future_capex_to_assets,future_rd_to_assets,future_operating_performance,sector,tobin_q_winsorized,sales_growth_winsorized,future_sales_growth_winsorized,future_earnings_growth_winsorized,leverage_winsorized,post_ai,has_ai_candidate,has_generic_ai,has_substantive_ai,sample_valuation,sample_future_performance,momentum_12m,volatility_12m,momentum_12m_winsorized
2663.0,2024,CPB,Campbell Soup Company,16732.0,0000016732-24-000130,374,12117,374,17,1,16,0,16,0.0454545454545454,0.0026737967914438,0.0427807486631016,0.0427807486631016,0.0,14.029875381695138,0.8252867871585376,13.204588594536602,13.204588594536602,0.0,CPB,CAMPBELL'S CO (THE),2024,2024-07-31,2030,311422.0,30202030.0,9.63135069141981,0.0372169346898588,0.7508368887430259,0.4950443058746308,0.0298172491183071,0.0066951099442074,0.0339350180505415,0.6427961929766984,1.6674289465047587,46.86,298.0,0.0070889399409255,0.1989497866754184,2.667228206581955,15235.0,567.0,11439.0,9636.0,102.0,517.0,9793.0,0.0404135338345864,0.0640307181403071,0.0617283950617283,0.0285982814178302,0.0067132116004296,0.0404135338345864,Food,1.6674289465047587,0.0298172491183071,0.0640307181403071,0.0617283950617283,0.7508368887430259,1,1,1,1,1,1,0.1873134559617103,0.0411335305083739,0.1873134559617103
2663.0,2025,CPB,Campbell Soup Company,16732.0,0000016732-25-000112,392,13206,392,16,1,15,0,15,0.0408163265306122,0.0025510204081632,0.0382653061224489,0.0382653061224489,0.0,12.115704982583674,0.7572315614114796,11.358473421172194,11.358473421172194,0.0,CPB,CAMPBELL'S CO (THE),2025,2025-07-31,2030,311422.0,30202030.0,9.608847999516849,0.0404135338345864,0.7379162191192267,0.484156820622986,0.0640307181403071,0.0067132116004296,0.0285982814178302,0.627483888292159,1.3764876476906551,31.92,298.0,0.0088614393125671,0.2076396348012889,2.617395832834079,14896.0,602.0,10992.0,10253.0,100.0,426.0,9347.0,,,,,,,Food,1.3764876476906551,0.0640307181403071,,,0.7379162191192267,1,1,1,1,1,0,,,
2710.0,2019,STZ,"Constellation Brands, Inc.",16918.0,0000016918-19-000024,355,12640,355,12,4,8,0,8,0.0338028169014084,0.0112676056338028,0.0225352112676056,0.0225352112676056,0.0,9.493670886075948,3.1645569620253164,6.329113924050633,6.329113924050633,0.0,STZ,CONSTELLATION BRANDS,2018,2019-02-28,2082,312120.0,30201020.0,10.283002173928535,0.1175410088431999,0.5608436104886851,0.4658159861792929,,,0.0303200314728973,0.386121136445273,1.6611026338025756,169.16,190.129,0.0032020252125275,0.1801926004481467,2.2823823856765264,29231.5,3435.9,16394.3,8116.0,,886.3,11286.9,-0.0004318674240206,0.0280310497782158,-1.0034343257952794,0.0265891257246588,,-0.0004318674240206,Food,1.6611026338025756,,0.0280310497782158,-1.0034343257952794,0.5608436104886851,0,1,1,1,0,0,-0.0339380594101363,0.1095078467004519,-0.0339380594101363
2710.0,2020,STZ,"Constellation Brands, Inc.",16918.0,0000016918-20-000078,1682,67855,1682,54,21,22,11,33,0.0321046373365041,0.0124851367419738,0.0196195005945303,0.0130796670630202,0.0065398335315101,7.958146046717265,3.094834573723381,4.863311472993884,3.242207648662589,1.6211038243312947,STZ,CONSTELLATION BRANDS,2019,2020-02-29,2082,312120.0,30201020.0,10.215491437132975,-0.0004318674240206,0.5434539146220062,0.4664460970896527,0.0280310497782158,,0.0265891257246588,0.3834104350881302,1.7492659951982197,172.38,191.128,0.0029791532470574,0.2128008432394448,2.19722457733622,27323.2,-11.8,14848.9,8343.5,,726.5,10476.0,0.0737138809362179,0.0325283154551446,170.32203389830508,0.0318984091378648,,0.0737138809362179,Food,1.7492659951982197,0.0280310497782158,0.0325283154551446,16.9708090605357,0.5434539146220062,0,1,1,1,0,0,0.1245671833309732,0.1125176574715221,0.1245671833309732
2710.0,2021,STZ,"Constellation Brands, Inc.",16918.0,0000016918-21-000060,1623,64527,1623,63,18,26,19,45,0.0388170055452865,0.011090573012939,0.0277264325323475,0.0160197165742452,0.0117067159581022,9.763354874703612,2.7895299642010323,6.9738249105025805,4.02932105940149,2.9445038511010893,STZ,CONSTELLATION BRANDS,2020,2021-02-28,2082,312120.0,30201020.0,10.2074661129548,0.0737138809362179,0.4861020926182817,0.4051754670759423,0.0325283154551446,,0.0318984091378648,0.3883297423334612,2.01403248575898,214.14,193.398,0.0169933000796906,0.2324127091880405,2.2300144001592104,27104.8,1998.0,13175.7,8614.9,,864.6,10525.6,-0.001562512086263,0.0238888437474609,-1.0202202202202202,0.0397125596577943,,-0.001562512086263,Food,2.01403248575898,0.0325283154551446,0.0238888437474609,-1.0202202202202202,0.4861020926182817,0,1,1,1,0,0,0.1096992291360247,0.042509297778322,0.1096992291360247
2710.0,2022,STZ,"Constellation Brands, Inc.",16918.0,0000016918-22-000069,1621,64376,1621,69,23,29,17,46,0.0425663170882171,0.014188772362739,0.0283775447254781,0.0178901912399753,0.0104873534855027,10.718280104386729,3.572760034795576,7.145520069591152,4.50478439169877,2.6407356778923825,STZ,CONSTELLATION BRANDS,2021,2022-02-28,2082,312120.0,30201020.0,10.16029022614239,-0.001562512086263,0.534038784334656,0.4236650964193721,0.0238888437474609,,0.0397125596577943,0.4106467407699626,2.0988803487031924,215.62,187.646,0.0077120027227933,0.2528832989116562,2.302585092994046,25855.8,-40.4,13808.0,8820.7,,1026.8,10617.6,-0.0028788880193655,0.0716383053499155,-0.7574257425742574,0.0419831078204384,,-0.0028788880193655,Food,2.0988803487031924,0.0238888437474609,0.0716383053499155,-0.7574257425742574,0.534038784334656,0,1,1,1,0,0,0.1571883978163623,0.0665131628440201,0.1571883978163623
2710.0,2023,STZ,"Constellation Brands, Inc.",16918.0,0000016918-23-000045,1650,67123,1650,73,17,46,10,56,0.0442424242424242,0.0103030303030303,0.0339393939393939,0.0278787878787878,0.006060606060606,10.875556813610835,2.5326639154984134,8.34289289811242,6.8530905948780605,1.4898023032343608,STZ,CONSTELLATION BRANDS,2022,2023-02-28,2082,312120.0,30201020.0,10.113031040820037,-0.0028788880193655,0.6458602806713081,0.525502487602535,0.0716383053499155,,0.0419831078204384,0.4319751199198777,2.307571325464373,223.7,183.199,0.0054131204307789,0.2963105630861679,2.3702437414678603,24662.3,-71.0,15928.4,9452.6,,1035.4,10653.5,0.0672357220425273,0.0538687768444659,25.32957746478873,0.0493972761631188,,0.0672357220425273,Food,2.307571325464373,0.0716383053499155,0.0538687768444659,16.9708090605357,0.6458602806713081,1,1,1,1,0,0,-0.052025227393652,0.0568186539462626,-0.052025227393652
2710.0,2024,STZ,"Constellation Brands, Inc.",16918.0,0000016918-24-000054,1497,58631,1497,91,12,43,36,79,0.0607882431529726,0.0080160320641282,0.0527722110888443,0.0287241148964595,0.0240480961923847,15.520799577015572,2.046698845320735,13.474100731694838,7.334004195732633,6.140096535962204,STZ,CONSTELLATION BRANDS,2023,2024-02-29,2082,312120.0,30201020.0,10.15392326152296,0.0672357220425273,0.6082548060268491,0.4887804232495318,0.0538687768444659,,0.0493972761631188,0.416943993585477,2.3773602276221504,248.52,182.888,0.0059318768318172,0.3374825332694994,2.360854001118021,25691.7,1727.4,15627.1,9961.8,,1269.1,10712.0,-0.0037594158588233,0.0247846774679276,-1.047122843579947,0.0560725650392798,,-0.0037594158588233,Food,2.3773602276221504,0.0538687768444659,0.0247846774679276,-1.047122843579947,0.6082548060268491,1,1,1,1,0,0,0.0180449525875479,0.055072519748551,0.0180449525875479
2710.0,2025,STZ,"Constellation Brands, Inc.",16918.0,0000016918-25-000022,1472,58198,1472,64,11,35,18,53,0.0434782608695652,0.0074728260869565,0.0360054347826086,0.0237771739130434,0.0122282608695652,10.996941475652084,1.890099316127702,9.106842159524383,6.013952369497233,3.0928897900271486,STZ,CONSTELLATION BRANDS,2024,2025-02-28,2082,312120.0,30201020.0,9.982866963353858,-0.0037594158588233,0.6704830433718358,0.5594555774675208,0.0247846774679276,,0.0560725650392798,0.3537314742544672,2.114804039293748,175.5,178.193,0.0031451624076887,0.3674205511654651,2.360854001118021,21652.3,-81.4,14517.5,10208.7,,1214.1,7659.1,0.0770165064724549,-0.1047831751349339,21.72113022113022,0.0399534257208739,,0.0770165064724549,Food,2.114804039293748,0.0247846774679276,-0.1047831751349339,16.9708090605357,0.6704830433718358,1,1,1,1,0,0,,,
2817.0,2019,CAT,Caterpillar Inc.,18230.0,0000018230-19-000034,763,23785,763,29,5,21,3,24,0.038007863695937,0.0065530799475753,0.0314547837483617,0.0275229357798165,0.0039318479685452,12.192558335085138,2.102165230187093,10.090393104898045,8.82909396678579,1.2612991381122556,CAT,CATERPILLAR INC,2019,2019-12-31,3531,333120.0,20106010.0,11.270254998347797,0.0776643340598829,0.8135316686423719,0.4880756631358903,-0.0168487993859873,0.0215797993703236,0.0340203688832804,0.0989254713012886,1.849008418288657,147.68,550.083,0.1067135737320433,0.1724344512000815,4.627909672957581,78453.0,6093.0,63824.0,53800.0,1693.0,2669.0,7761.0,0.0382769010775752,-0.2240148698884758,-0.5079599540456261,0.0270032174046269,0.0180659823298095,0.0382769010775752,Machinery,1.849008418288657,-0.0168487993859873,-0.2240148698884758,-0.5079599540456261,0.8135316686423719,0,1,1,1,1,1,0.0968813127487644,0.0813565946798972,0.0968813127487644
2817.0,2020,CAT,Caterpillar Inc.,18230.0,0000018230-20-000056,715,22600,715,18,3,12,3,15,0.0251748251748251,0.0041958041958041,0.0209790209790209,0.0167832167832167,0.0041958041958041,7.964601769911505,1.327433628318584,6.6371681415929205,5.3097345132743365,1.327433628318584,CAT,CATERPILLAR INC,2020,2020-12-31,3531,333120.0,20106010.0,11.268609348423215,0.0382769010775752,0.8036617128849395,0.4823936469026096,-0.2240148698884758,0.0180659823298095,0.0270032174046269,0.0983351207803483,2.070913565190746,182.02,545.304,0.1213165824013074,0.1660282927327511,4.577798989191959,78324.0,2998.0,62946.0,41748.0,1415.0,2115.0,7702.0,0.0783761912238957,0.2209207626712657,1.1644429619746497,0.0298575966567221,0.0203640404382012,0.0783761912238957,Machinery,2.070913565190746,-0.2240148698884758,0.2209207626712657,1.1644429619746497,0.8036617128849395,0,1,1,1,1,1,0.2370237302497249,0.0626805741539206,0.2370237302497249
2817.0,2021,CAT,Caterpillar Inc.,18230.0,0000018230-21-000063,374,13218,374,9,3,6,0,6,0.0240641711229946,0.0080213903743315,0.0160427807486631,0.0160427807486631,0.0,6.808896958692691,2.2696323195642307,4.5392646391284615,4.5392646391284615,0.0,CAT,CATERPILLAR INC,2021,2021-12-31,3531,333120.0,20106010.0,11.324098795736752,0.0783761912238957,0.8005145362530649,0.464181754496153,0.2209207626712657,0.0203640404382012,0.0298575966567221,0.0889688741801843,2.1386649248124843,206.74,535.888,0.1248777070525286,0.1535757853924848,4.679349584162343,82793.0,6489.0,66277.0,50971.0,1686.0,2472.0,7366.0,0.0818251711555593,0.1658982558709854,0.0332871012482662,0.0317171692517969,0.0221373393700499,0.0818251711555593,Machinery,2.1386649248124843,0.2209207626712657,0.1658982558709854,0.0332871012482662,0.8005145362530649,0,1,1,1,1,1,0.1373582646316095,0.0792523034588766,0.1373582646316095
2817.0,2022,CAT,Caterpillar Inc.,18230.0,0000018230-22-000050,359,11510,359,12,3,9,0,9,0.0334261838440111,0.0083565459610027,0.0250696378830083,0.0250696378830083,0.0,10.425716768027804,2.6064291920069507,7.819287576020851,7.819287576020851,0.0,CAT,CATERPILLAR INC,2022,2022-12-31,3531,333120.0,20106010.0,11.31377916258589,0.0818251711555593,0.8060725138205826,0.45851384498981,0.1658982558709854,0.0221373393700499,0.0317171692517969,0.0737829954968697,2.315607773208206,239.56,516.346,0.0956518555581318,0.1536677934661899,4.692264892839025,81943.0,6705.0,66052.0,59427.0,1814.0,2599.0,6046.0,0.1181466916639992,0.1284433001834183,0.5413870246085011,0.0353468379898486,0.0240980383190818,0.1181466916639992,Machinery,2.315607773208206,0.1658982558709854,0.1284433001834183,0.5413870246085011,0.8060725138205826,0,1,1,1,1,1,0.250294792366014,0.1397339380364492,0.250294792366014
2817.0,2023,CAT,Caterpillar Inc.,18230.0,0000018230-23-000011,363,11513,363,13,3,10,0,10,0.0358126721763085,0.0082644628099173,0.0275482093663911,0.0275482093663911,0.0,11.291583427429863,2.6057500217145835,8.685833405715279,8.685833405715279,0.0,CAT,CATERPILLAR INC,2023,2023-12-31,3531,333120.0,20106010.0,11.379119749008211,0.1181466916639992,0.7770474187205634,0.4395719968905757,0.1284433001834183,0.0240980383190818,0.0353468379898486,0.0671269834011614,2.464948072499886,295.67,499.377,0.0907791851479263,0.1513100736201929,4.729156165769083,87476.0,10335.0,67973.0,67060.0,2108.0,3092.0,5872.0,0.1229661364568615,-0.0335669549657023,0.0442186744073536,0.0366323321635294,0.0240075657444966,0.1229661364568615,Machinery,2.464948072499886,0.1284433001834183,-0.0335669549657023,0.0442186744073536,0.7770474187205634,1,1,1,1,1,1,0.0828622568793556,0.0959785762556446,0.0828622568793556
2817.0,2024,CAT,Caterpillar Inc.,18230.0,0000018230-24-000009,339,11028,339,13,3,10,0,10,0.0383480825958702,0.0088495575221238,0.0294985250737463,0.0294985250737463,0.0,11.788175553137467,2.720348204570185,9.067827348567285,9.067827348567285,0.0,CAT,CATERPILLAR INC,2024,2024-12-31,3531,333120.0,20106010.0,11.38240667276184,0.1229661364568615,0.7778815915409507,0.4444988833690351,-0.0335669549657023,0.0240075657444966,0.0366323321635294,0.0642632514470625,2.7533454755936377,362.76,477.932,0.09296522492138,0.1589831821703659,4.726502471155617,87764.0,10792.0,68270.0,64809.0,2107.0,3215.0,5640.0,0.0901151290764315,0.0428952768905553,-0.1767976278724981,0.0434751737079677,0.0217883045087995,0.0901151290764315,Machinery,2.7533454755936377,-0.0335669549657023,0.0428952768905553,-0.1767976278724981,0.7778815915409507,1,1,1,1,1,1,0.6459059377148807,0.0725007218676705,0.6459059377148807
2817.0,2025,CAT,Caterpillar Inc.,18230.0,0000018230-25-000008,348,11617,348,13,3,10,0,10,0.0373563218390804,0.0086206896551724,0.028735632183908,0.028735632183908,0.0,11.190496685891365,2.582422312128777,8.608074373762589,8.608074373762589,0.0,CAT,CATERPILLAR INC,2025,2025-12-31,3531,333120.0,20106010.0,11.498674399200368,0.0901151290764315,0.7837602069280316,0.4469036871735051,0.0428952768905553,0.0217883045087995,0.0434751737079677,0.0564183192169194,3.4875078733072984,572.87,465.287,0.10881980017244,0.1607546787036567,4.770684624465665,98585.0,8884.0,77267.0,67589.0,2148.0,4286.0,5562.0,,,,,,,Machinery,3.4875078733072984,0.0428952768905553,,,0.7837602069280316,1,1,1,1,1,0,,,
2968.0,2019,JPM,JPMorgan Chase & Co.,19617.0,0000019617-19-000054,4684,186653,4684,188,50,80,58,138,0.0401366353543979,0.0106746370623398,0.029461998292058,0.0170794192997438,0.0123825789923142,10.0721659978677,2.6787675526243886,7.393398445243312,4.286028084199022,3.107370361044291,JPM,JPMORGAN CHASE & CO,2019,2019-12-31,6020,522110.0,40101010.0,14.804076927148664,0.0135563312804036,0.9027565520159232,0.1952080447156876,0.0837823029860286,,0.0,0.0198487076069285,1.0627312066515366,139.4,3084.021,0.1908134282510952,0.0096052696698158,5.549002152201176,2687379.0,36431.0,2426049.0,142422.0,,0.0,53341.0,0.0086031864069005,-0.0907093005294125,-0.2003787982761933,0.0,,0.0086031864069005,Finance,1.0627312066515366,0.0837823029860286,-0.0907093005294125,-0.2003787982761933,0.9027565520159232,0,1,1,1,0,0,0.2194073029487298,0.0786463279292173,0.2194073029487298
2968.0,2020,JPM,JPMorgan Chase & Co.,19617.0,0000019617-20-000257,4102,161235,4102,154,40,71,43,114,0.0375426621160409,0.0097513408093612,0.0277913213066796,0.0173086299366162,0.0104826913700633,9.55127608769808,2.4808509318696315,7.070425155828449,4.403510404068595,2.6669147517598537,JPM,JPMORGAN CHASE & CO,2020,2020-12-31,6020,522110.0,40101010.0,15.035180810150004,0.0086031864069005,0.9174990719332228,0.1626102937593452,-0.0907093005294125,,0.0,0.0157787595121307,1.031936004407468,127.07,3049.434,0.2433182883643018,0.0080060341321844,5.542639069279445,3386071.0,29131.0,3106717.0,129503.0,,0.0,53428.0,0.0129112154263567,-0.0177679281561044,0.6591946723421784,0.0,,0.0129112154263567,Finance,1.031936004407468,-0.0907093005294125,-0.0177679281561044,0.6591946723421784,0.9174990719332228,0,1,1,1,0,0,-0.0739031740210041,0.1059953039092327,-0.0739031740210041
2968.0,2021,JPM,JPMorgan Chase & Co.,19617.0,0000019617-21-000236,4384,170476,4384,156,36,70,50,120,0.0355839416058394,0.0082116788321167,0.0273722627737226,0.0159671532846715,0.011405109489051,9.150848213238229,2.111734203054976,7.039114010183252,4.106149839273563,2.9329641709096883,JPM,JPMORGAN CHASE & CO,2021,2021-12-31,6020,522110.0,40101010.0,15.135549458182044,0.0129112154263567,0.9214313514356762,0.1488598975255418,-0.0177679281561044,,0.0,0.0151435783037942,1.0459665859192584,158.35,2944.149,0.2678012708200494,0.0072310713284949,5.602211067547356,3743567.0,48334.0,3449440.0,127202.0,,0.0,56691.0,0.0102778618140988,0.2168991053599786,-0.22050730334754,0.0,,0.0102778618140988,Finance,1.0459665859192584,-0.0177679281561044,0.2168991053599786,-0.22050730334754,0.9214313514356762,0,1,1,1,0,0,0.3809245544457891,0.0572448045209027,0.3809245544457891
2968.0,2022,JPM,JPMorgan Chase & Co.,19617.0,0000019617-22-000272,4076,156288,4076,161,38,66,57,123,0.0394995093228655,0.0093228655544651,0.0301766437684003,0.0161923454367026,0.0139842983316977,10.301494676494675,2.4314086814086813,7.870085995085995,4.222972972972973,3.647113022113022,JPM,JPMORGAN CHASE & CO,2022,2022-12-31,6020,522110.0,40101010.0,15.1145416012692,0.0102778618140988,0.9202530019153008,0.1502254795276155,0.2168991053599786,,0.0,0.0166020913086378,1.0275938596350045,134.1,2934.258,0.2408313948904765,0.0075657240564873,5.682637146340319,3665743.0,37676.0,3373411.0,154792.0,,0.0,60859.0,0.0127863161232938,0.5266357434492739,0.3152139292918569,0.0,,0.0127863161232938,Finance,1.0275938596350045,0.2168991053599786,0.5266357434492739,0.3152139292918569,0.9202530019153008,0,1,1,1,0,0,-0.1020879437237653,0.1031750806084889,-0.1020879437237653
2968.0,2023,JPM,JPMorgan Chase & Co.,19617.0,0000019617-23-000231,4016,155067,4016,170,43,73,54,127,0.0423306772908366,0.010707171314741,0.0316235059760956,0.0181772908366533,0.0134462151394422,10.96300308898734,2.772994898979151,8.190008190008191,4.707642502918094,3.4823656870900965,JPM,JPMORGAN CHASE & CO,2023,2023-12-31,6020,522110.0,40101010.0,15.170157634981829,0.0127863161232938,0.9153949031749812,0.1707968714398772,0.5266357434492739,,0.0,0.0166127667568166,1.0416581481929703,170.1,2876.659,0.2323126970606594,0.0077816624017228,5.7363335593060825,3875393.0,49552.0,3547515.0,236311.0,,0.0,64381.0,0.0146074736422926,0.1798138893238148,0.1799927349047465,0.0,,0.0146074736422926,Finance,1.0416581481929703,0.5266357434492739,0.1798138893238148,0.1799927349047465,0.9153949031749812,1,1,1,1,0,0,0.1618015387246628,0.0675663099926489,0.1618015387246628
2968.0,2024,JPM,JPMorgan Chase & Co.,19617.0,0000019617-24-000225,4288,165955,4288,191,46,89,56,145,0.0445429104477611,0.0107276119402985,0.0338152985074626,0.0207555970149253,0.0130597014925373,11.50914404507246,2.7718357386038384,8.737308306468622,5.362899581211774,3.374408725256847,JPM,JPMORGAN CHASE & CO,2024,2024-12-31,6020,522110.0,40101010.0,15.202508171744036,0.0146074736422926,0.9138710916869982,0.189877920882659,0.1798138893238148,,0.0,0.0161286534922681,1.081407602301781,239.71,2797.62,0.1909451700728537,0.0080500867639615,5.759636519658349,4002814.0,58471.0,3658056.0,278803.0,,0.0,64560.0,0.0128924947456439,0.0032783004487039,-0.0243368507465239,0.0,,0.0128924947456439,Finance,1.081407602301781,0.1798138893238148,0.0032783004487039,-0.0243368507465239,0.9138710916869982,1,1,1,1,0,0,0.6371588255981256,0.0531429699899814,0.6371588255981256
2968.0,2025,JPM,JPMorgan Chase & Co.,19617.0,0000019617-25-000270,4115,160648,4115,184,42,85,57,142,0.0447144592952612,0.0102065613608748,0.0345078979343863,0.0206561360874848,0.0138517618469015,11.453612867885065,2.614411632886809,8.839201234998256,5.291071161794732,3.548130073203526,JPM,JPMORGAN CHASE & CO,2025,2025-12-31,6020,522110.0,40101010.0,15.302758237298752,0.0128924947456439,0.9180912562995774,0.2150816967615087,0.0032783004487039,,0.0,0.0145671088612172,1.114433113982237,322.22,2696.273,0.1536224547447399,0.0081909195688038,5.763660150911577,4424900.0,57048.0,4062462.0,279717.0,,0.0,64458.0,,,,,,,Finance,1.114433113982237,0.0032783004487039,,,0.9180912562995774,1,1,1,1,0,0,,,
14824.0,2019,CINF,Cincinnati Financial Corporation,20286.0,0000020286-19-000012,2482,82796,2482,77,23,40,14,54,0.0310233682514101,0.0092667203867848,0.0217566478646253,0.016116035455278,0.0056406124093473,9.299966181941157,2.7779119764239817,6.522054205517175,4.831151263346055,1.6909029421711192,CINF,CINCINNATI FINANCIAL CORP,2019,2019-12-31,6331,524126.0,40301040.0,10.142819364046863,0.0785972921914357,0.6117758186397985,0.0348315491183879,0.4655076752358054,,0.0009445843828715,0.0024008186397984,1.286005498268262,105.15,162.918,0.0482525188916876,0.008147040302267,1.63860828973388,25408.0,1997.0,15544.0,7924.0,,24.0,61.0,0.044150751579406,-0.0489651691065118,-0.3910866299449174,0.0007261636772928,,0.044150751579406,Finance,1.286005498268262,0.4655076752358054,-0.0489651691065118,-0.3910866299449174,0.6117758186397985,0,1,1,1,0,0,0.3409395766547202,0.0513278537746673,0.3409395766547202
14824.0,2020,CINF,Cincinnati Financial Corporation,20286.0,0000020286-20-000011,2311,73462,2311,73,18,41,14,55,0.0315880571181306,0.0077888360017308,0.0237992211163998,0.017741237559498,0.0060579835569017,9.937110342762244,2.450246385886581,7.486863956875664,5.581116767852767,1.905747189022896,CINF,CINCINNATI FINANCIAL CORP,2020,2020-12-31,6331,524126.0,40301040.0,10.223467391287071,0.044150751579406,0.6082710042843656,0.0326410572943141,-0.0489651691065118,,0.0007261636772928,0.0022147992157432,1.1188154516738074,87.37,160.941,0.0540628857744535,0.0077336431631689,1.6612710610741177,27542.0,1216.0,16753.0,7536.0,,20.0,61.0,0.0938605155000477,0.2778662420382166,1.4226973684210529,0.0004779048650715,,0.0938605155000477,Finance,1.1188154516738074,-0.0489651691065118,0.2778662420382166,1.4226973684210529,0.6082710042843656,0,1,1,1,0,0,-0.2648952380561085,0.1132195017095379,-0.2648952380561085
14824.0,2021,CINF,Cincinnati Financial Corporation,20286.0,0000020286-21-000013,2442,76287,2442,90,21,52,17,69,0.0368550368550368,0.0085995085995086,0.0282555282555282,0.0212940212940212,0.0069615069615069,11.79755397380943,2.752762593888867,9.044791379920564,6.816364518201004,2.228426861719559,CINF,CINCINNATI FINANCIAL CORP,2021,2021-12-31,6331,524126.0,40301040.0,10.354149073430555,0.0938605155000477,0.5824704495491764,0.0285787109312772,0.2778662420382166,,0.0004779048650715,0.0019434797846242,1.164334883869118,113.93,160.3,0.0584955554847548,0.0065313664893108,1.6420986946736489,31387.0,2946.0,18282.0,9630.0,,15.0,61.0,-0.0163438256658595,-0.3191069574247144,-1.164969450101833,0.000504439063761,,-0.0163438256658595,Finance,1.164334883869118,0.2778662420382166,-0.3191069574247144,-1.164969450101833,0.5824704495491764,0,1,1,1,0,0,0.5277797935032328,0.0788644168501462,0.5277797935032328
14824.0,2022,CINF,Cincinnati Financial Corporation,20286.0,0000020286-22-000012,2329,72746,2329,79,21,42,16,58,0.0339201373980249,0.0090167453842851,0.0249033920137398,0.0180334907685702,0.0068699012451696,10.859703626316223,2.886756660160009,7.972946966156215,5.773513320320018,2.1994336458361974,CINF,CINCINNATI FINANCIAL CORP,2022,2022-12-31,6331,524126.0,40301040.0,10.300113711977088,-0.0163438256658595,0.645850147968792,0.0299636803874092,-0.3191069574247144,,0.000504439063761,0.0020513855259617,1.186792742803336,102.39,157.1,0.066350551520043,0.0067931127253161,1.63860828973388,29736.0,-486.0,19205.0,6557.0,,15.0,61.0,0.0562421801092496,0.5270703065426262,4.792181069958848,0.0005492996429552,,0.0562421801092496,Finance,1.186792742803336,-0.3191069574247144,0.5270703065426262,4.792181069958848,0.645850147968792,0,1,1,1,0,0,-0.0021137008323558,0.0943392578575516,-0.0021137008323558
14824.0,2023,CINF,Cincinnati Financial Corporation,20286.0,0000020286-23-000008,2379,74655,2379,81,21,46,14,60,0.0340479192938209,0.008827238335435,0.0252206809583858,0.0193358554014291,0.0058848255569567,10.8499095840868,2.8129395218002813,8.03697006228652,6.161677047752997,1.8752930145335207,CINF,CINCINNATI FINANCIAL CORP,2023,2023-12-31,6331,524126.0,40301040.0,10.397238225511654,0.0562421801092496,0.6308096066404224,0.0266715493301596,0.5270703065426262,,0.0005492996429552,0.0018615154566816,1.1264982147761604,103.46,157.0,0.0570966462205132,0.006347462540816,1.69120221423674,32769.0,1843.0,20671.0,10013.0,,18.0,61.0,0.0627928001972548,0.1322281034654948,0.2436245252306022,0.0006027232130626,,0.0627928001972548,Finance,1.1264982147761604,0.5270703065426262,0.1322281034654948,0.2436245252306022,0.6308096066404224,1,1,1,1,0,0,-0.0469766981869879,0.0673970681747021,-0.0469766981869879
14824.0,2024,CINF,Cincinnati Financial Corporation,20286.0,0000020286-24-000014,2393,76223,2393,88,21,49,18,67,0.0367739239448391,0.0087755954868366,0.0279983284580025,0.0204763894692854,0.007521938988717,11.545071697519122,2.7550739278170635,8.789997769702058,6.428505831573147,2.361491938128911,CINF,CINCINNATI FINANCIAL CORP,2024,2024-12-31,6331,524126.0,40301040.0,10.505094936455558,0.0627928001972548,0.6182296375441769,0.0239719459740829,0.1322281034654948,,0.0006027232130626,0.0016711870907646,1.23395742582395,143.7,156.4,0.0665187255143694,0.0058628530725185,1.7270431545083638,36501.0,2292.0,22566.0,11337.0,,22.0,61.0,0.0583630066826008,0.1141395430890006,0.044066317626527,0.0004877810838495,,0.0583630066826008,Finance,1.23395742582395,0.1322281034654948,0.1141395430890006,0.044066317626527,0.6182296375441769,1,1,1,1,0,0,0.5966645566016097,0.054913913541326,0.5966645566016097
